Chesapeake Movers	(757) 561-2670	652 Independence ParkwayChesapeake, VA 23320		chesapeake-movers.com				yelp.com/biz/chesapeake-movers-chesapeake
Commonwealth Moving & Storage	(757) 466-9162	1154 Pickett RdNorfolk, VA 23502						yelp.com/biz/commonwealth-moving-and-storage-norfolk
A-Ok Mini Storage	(757) 461-6090	1138 Pickett RdNorfolk, VA 23502						yelp.com/biz/a-ok-mini-storage-norfolk
Norfolk Moving & Storage	(757) 466-4822	5595 Raby Rd Ste 1Norfolk, VA 23502						yelp.com/biz/norfolk-moving-and-storage-norfolk
Empire Storage & Van Corp	(757) 461-8888	130 S Military HwyNorfolk, VA 23502						yelp.com/biz/empire-storage-and-van-corp-norfolk
Agent For Allied Van Lines	(757) 461-5271	130 S Military HwyNorfolk, VA 23502						yelp.com/biz/agent-for-allied-van-lines-norfolk
Wesmar Llc-Mobile Home Movers	(406) 656-0388	116 Wyoming AveBillings, MT 59101						yelp.com/biz/wesmar-llc-mobile-home-movers-billings
King Transfer & Storage Co., Inc.	(406) 656-5464	7232 Grand AvenueBillings, MT 59106		Www.Kingtransfer.Com		Mon-Fri 9 am - 5 pm		yelp.com/biz/king-transfer-and-storage-co-inc-billings
Commerce Moving and Storage Inc	(757) 247-7549	4808 Commerce DrNewport News, VA 23607						yelp.com/biz/commerce-moving-and-storage-inc-newport-news
Admiral Moving & Storage	(757) 485-1461	3534 Business Center DrChesapeake, VA 23323						yelp.com/biz/admiral-moving-and-storage-chesapeake
Arpin of Hampton Roads	(757) 485-0011	3534 Business Center DrChesapeake, VA 23323						yelp.com/biz/arpin-of-hampton-roads-chesapeake
Monroe Transfer & Storage Co Inc	(757) 488-5666	5845 Curlew DrPortsmouth, VA 23701						yelp.com/biz/monroe-transfer-and-storage-co-inc-portsmouth
PODS Moving and Storage	(877) 770-7637	103 E StHampton, VA 23661		pods.com/?utm_source=google&utm_me…				yelp.com/biz/pods-moving-and-storage-hampton
Virginia Transfer & Storage Co.	(757) 244-4975	810 48th StreetNewport News, VA 23607Serving Newport News and surrounding area		virginiatransfer.com	Accepts Credit Cards:Yes	Mon-Fri 9 am - 5 pm		yelp.com/biz/virginia-transfer-and-storage-co-newport-news
Clark Transfer & Storage Company	(757) 247-6379	4809 Roanoke AvenueNewport News, VA 23607		Www.Clarktransfer.Net		Mon-Fri 9 am - 5 pm		yelp.com/biz/clark-transfer-and-storage-company-newport-news
Moholland Transfer	(757) 827-2900	220 E StHampton, VA 23661		Www.jmm333.com	Accepts Credit Cards:Yes	Mon-Fri 9 am - 5 pm		yelp.com/biz/moholland-transfer-hampton
Atlantic Self Storage	(757) 320-4927	2401 Build America DrHampton, VA 23666	1	atlanticstor.com/self-storage-hamp…	Accepts Credit Cards:Yes	Mon-Sat 9 am - 5 pm	4	yelp.com/biz/atlantic-self-storage-hampton
Hampton Roads Moving & Storage	(877) 742-7383	Arpin Van Lines814 Maxwell DriveHampton, VA 23661		arpin.com/index.php/yelp		Mon-Fri 7:30 am - 5 pm		yelp.com/biz/hampton-roads-moving-and-storage-hampton
E-Z Box Tidewater	(757) 240-4213	2110 City Line RdHampton, VA 23661		ezboxstorage.com				yelp.com/biz/e-z-box-tidewater-hampton
Budget Rent A Car System Inc	(757) 397-6346	1201 Airline BlvdPortsmouth, VA 23707						yelp.com/biz/budget-rent-a-car-system-inc-portsmouth-2
Smartbox Portable Storage of Tidewater	(877) 627-8269	1 Newsome PlHampton, VA 23661Serving Hampton and surrounding area		smartboxusa.com/tidewater	Accepts Credit Cards:Yes	Mon-Fri 9 am - 5 pm		yelp.com/biz/smartbox-portable-storage-of-tidewater-hampton-2
Budget Rent A Car System Inc	(757) 548-1349	216 Las Gaviotas BlvdChesapeake, VA 23322						yelp.com/biz/budget-rent-a-car-system-inc-chesapeake-2
TCWRC Moving Portsmouth	(757) 819-9051	1911 Victory BlvdPortsmouth, VA 23702		bit.ly/aZzUoK				yelp.com/biz/tcwrc-moving-portsmouth-portsmouth
Ready Movers	(757) 515-4023	1128 Sir Lancelot DrChesapeake, VA 23323						yelp.com/biz/ready-movers-chesapeake
Keep It Simple Storage Company Inc	(757) 545-7220	1401 Precon DrChesapeake, VA 23320						yelp.com/biz/keep-it-simple-storage-company-inc-chesapeake
Mini-Storage	(757) 622-0409	2419 Hampton BlvdNorfolk, VA 23517						yelp.com/biz/mini-storage-norfolk
Hampton Blvd & 25th St Mini-Storage	(757) 622-0409	2419 Hampton BlvdNorfolk, VA 23517						yelp.com/biz/hampton-blvd-and-25th-st-mini-storage-norfolk
Bay Area Movers Inc	(757) 487-5550	1 Victory CtPortsmouth, VA 23702						yelp.com/biz/bay-area-movers-inc-portsmouth
Kings Moving	(757) 839-4913	812 Stockley GardensNorfolk, VA 23517		kingsmoving.net				yelp.com/biz/kings-moving-norfolk
Cooke's Moving & Hauling	(757) 627-3027	528 W 35th StNorfolk, VA 23508						yelp.com/biz/cookes-moving-and-hauling-norfolk
Kloke Group	(757) 624-1087	806 Bluecrab RdNorfolk, VA 23502						yelp.com/biz/kloke-group-norfolk
Reads Moving Systems of Norfolk Inc	(757) 625-1572	200 E 22nd StNorfolk, VA 23517						yelp.com/biz/reads-moving-systems-of-norfolk-inc-norfolk
Budget Rent A Car System Inc	(757) 853-4301	5421 Tidewater DrNorfolk, VA 23509						yelp.com/biz/budget-rent-a-car-system-inc-norfolk-4
Atlas Van Lines Agent	(757) 485-0100	3728 Profit WayChesapeake, VA 23323						yelp.com/biz/atlas-van-lines-agent-chesapeake
Budget Rent A Car System Inc	(757) 545-3926	2636 Campostella RdChesapeake, VA 23324						yelp.com/biz/budget-rent-a-car-system-inc-chesapeake-3
A Plus Van & Storage Co Inc	(757) 855-4450	2531 Alabama AveNorfolk, VA 23513						yelp.com/biz/a-plus-van-and-storage-co-inc-norfolk
Local Movers	(757) 419-3271	808 Baldwin AveNorfolk, VA 23517		localmoversvirginia.com				yelp.com/biz/local-movers-norfolk
Academy Van & Storage Co Inc	(757) 855-3000	2517 Alabama AveNorfolk, VA 23513						yelp.com/biz/academy-van-and-storage-co-inc-norfolk
California Cartage Co	(757) 494-9901	5301 Bainbridge Blvd Ste 101Chesapeake, VA 23320						yelp.com/biz/california-cartage-co-chesapeake
One Stop Moving	(757) 839-7017	320 Washington StPortsmouth, VA 23704			Accepts Credit Cards:Yes			yelp.com/biz/one-stop-moving-portsmouth
AAAA Self Storage	(757) 399-2163	426 Elm AvePortsmouth, VA 23704		aaaaselfstorage.com		Mon-Sat 9 am - 5 pm		yelp.com/biz/aaaa-self-storage-portsmouth-4
U-Haul Co	(757) 423-1242	4415 Colley AveNorfolk, VA 23508		uhaul.com				yelp.com/biz/u-haul-co-norfolk-24
Office Movers Express	(757) 857-0101	3325 Croft StNorfolk, VA 23513						yelp.com/biz/office-movers-express-norfolk
Royal Movers Norfolk	(888) 859-8090	3313 Croft StreetNorfolk, VA 23513		moversnorfolkva.net				yelp.com/biz/royal-movers-norfolk-norfolk-2
L & U Moving Inc.	(757) 558-0886	642 Prosperity WayChesapeake, VA 23320		LandUMovingInc.com		Mon-Sun 9 am - 5 pm		yelp.com/biz/l-and-u-moving-inc-chesapeake
Moving Company Norfolk	(888) 252-1273	150 Boush StNorfolk, VA 23510		movingcompany-norfolk.com		Mon-Sun 6 am - 5:30 am		yelp.com/biz/moving-company-norfolk-norfolk
Ok Moving & Storage Company Inc	(757) 461-0007	PO Box 12848Norfolk, VA 23541						yelp.com/biz/ok-moving-and-storage-company-inc-norfolk
Atlas Van Lines	(757) 625-1572	200 E 22nd StNorfolk, VA 23517						yelp.com/biz/atlas-van-lines-norfolk
Norfolk Twins Moving	(757) 250-7277	845 Whitaker LnNorfolk, VA 23510		norfolktwinsmoving.com		Mon-Sun 6 am - 6 am		yelp.com/biz/norfolk-twins-moving-norfolk
Door to Door Storage & Moving	(866) 751-9509	Norfolk, VA 23510		doortodoor.com		Mon-Fri 9 am - 10 pmSat 9 am - 8 pmSun 11 am - 8 pm		yelp.com/biz/door-to-door-storage-and-moving-norfolk-2
Portsmouth Best Twins Movers	(757) 250-7584	1215 Virginia AvePortsmouth, VA 23707				Mon-Fri 9 am - 5 pm		yelp.com/biz/portsmouth-best-twins-movers-portsmouth
Kloke Movers	(757) 624-1087	TidewaterNorfolk, VA 23502						yelp.com/biz/kloke-movers-norfolk
U-Haul Co	(757) 588-5089	1542 E Little Creek RdNorfolk, VA 23518		uhaul.com				yelp.com/biz/u-haul-co-norfolk-20
Navis	(757) 356-5111	1025 Executive BlvdChesapeake, VA 23320		navischesapeake.com		Mon-Fri 8 am - 6 pm		yelp.com/biz/navis-chesapeake
Clark Transfer & Storage Company	(757) 494-3460	1700 Atlantic AvenueChesapeake, VA 23324		Www.Clarktransfer.Net		Mon-Fri 9 am - 5 pm		yelp.com/biz/clark-transfer-and-storage-company-chesapeake
AAAA Self Storage	(757) 852-2379	6562 Tidewater DrNorfolk, VA 23509		aaaaselfstorage.com/location/78/no…	Accepts Credit Cards:Yes	Mon-Sat 9 am - 6 pm		yelp.com/biz/aaaa-self-storage-norfolk-18
Moore North American Relocation, Inc	(757) 853-6683	2728 Nevada AveNorfolk, VA 23513				Mon-Fri 8 am - 5 pm		yelp.com/biz/moore-north-american-relocation-inc-norfolk
Two Men and a Truck	(757) 853-6683	2728 Nevada AveNorfolk, VA 23513				Mon 9 am - 5 pmTue-Fri 8 am - 5 pmSat 8 am - 4 pm		yelp.com/biz/two-men-and-a-truck-norfolk
U-Haul	(757) 583-1862	7448 N Military HwyNorfolk, VA 23518		uhaul.com/Locations/Truck-Rentals-…		Mon-Thu, Sat 7 am - 7 pmFri 7 am - 8 pmSun 9 am - 5 pm		yelp.com/biz/u-haul-norfolk-4
Navis Pack and Ship	(757) 410-4643	1025 Executive BlvdSte 101Chesapeake, VA 23320		gonavis.com/about/va1108		Mon-Fri 8 am - 5 pm		yelp.com/biz/navis-pack-and-ship-chesapeake
Moore North American	(757) 853-6683	2728 Nevada AveNorfolk, VA 23513	1	northamerican.com		Mon-Sun 12 am - 12 am	1	yelp.com/biz/moore-north-american-norfolk
Aaaa Self Storage	(757) 663-7956	625 Campostella RdNorfolk, VA 23523		aaaaselfstorage.com/location/74/no…	Accepts Credit Cards:Yes	Mon-Fri 9 am - 6 pmSat 8 am - 4 pmSun 11 am - 3 pm		yelp.com/biz/aaaa-self-storage-norfolk-14
Coleman American Moving Services Inc	(757) 857-0101	3325 Croft StNorfolk, VA 23513	1				2	yelp.com/biz/coleman-american-moving-services-inc-norfolk
United Mayflower Storage & Moving Containers	(757) 453-7707	3489 Westminster AveNorfolk, VA 23504		unitedmayflower.com		Mon-Fri 7 am - 9 pmSat-Sun 9 am - 6 pm		yelp.com/biz/united-mayflower-storage-and-moving-containers-norfolk
Triumph Moving and Storage	(757) 855-6683	3446 Azalea Garden RdNorfolk, VA 23513		TriumphMoving.com	Accepts Credit Cards:Yes			yelp.com/biz/triumph-moving-and-storage-norfolk-3
Janaf Moving & Storage Center	(757) 461-8274	5609 Raby RdNorfolk, VA 23502						yelp.com/biz/janaf-moving-and-storage-center-norfolk
U-Haul	(757) 424-7361	664 Woodlake DrChesapeake, VA 23320	1	uhaul.com	Accepts Credit Cards:Yes	Mon-Thu, Sat 7 am - 7 pmFri 7 am - 8 pmSun 9 am - 5 pm	5	yelp.com/biz/u-haul-chesapeake
U-Haul	(757) 461-8274	5609 Raby RdNorfolk, VA 23502		uhaul.com	Accepts Credit Cards:Yes	Mon-Thu, Sat 7 am - 7 pmFri 7 am - 8 pmSun 9 am - 5 pm		yelp.com/biz/u-haul-norfolk-5
Dunmar Moving Systems	(800) 446-3105	130 S Military HwyNorfolk, VA 23502Serving Norfolk and surrounding area		dunmar.com		Mon-Fri 8 am - 5 pm		yelp.com/biz/dunmar-moving-systems-norfolk
This End Up Movers	(757) 560-4390	Chesapeake, VA 23320		thisendupmovers.com		Mon-Sun 6 am - 5:30 am		yelp.com/biz/this-end-up-movers-chesapeake
Movers Norfolk	(757) 655-5150	3156 E Ocean View AveNorfolk, VA 23518Serving Norfolk and surrounding area		movers-norfolk-va.com	Accepts Credit Cards:Yes	Mon-Sun 8 am - 8 pm		yelp.com/biz/movers-norfolk-norfolk-2
Security Storage & Van	(757) 466-9000	5786 Sellger DrNorfolk, VA 23502		bigorangetruck.com		Mon-Fri 9 am - 5 pm		yelp.com/biz/security-storage-and-van-norfolk-2
Awesome Movers With Bekins	(757) 488-5666	5827 Curlew DrSte 5Norfolk, VA 23502		mybekins.com		Mon-Fri 8 pm - 5 pm		yelp.com/biz/awesome-movers-with-bekins-norfolk
T Harold Moving	(757) 880-8440	473 J Clyde Morris BlvdNewport News, VA 23601	1	tharoldmoving.com/contact.htm			5	yelp.com/biz/t-harold-moving-newport-news
Relocation Moving and Storage	(757) 951-6683	1240 Triple Crown CirApt 303Chesapeake, VA 23320	1	relocationmovingandstorage.com			1	yelp.com/biz/relocation-moving-and-storage-chesapeake
Expert House Movers	(757) 421-2588	4490 Blackwater RdVirginia Beach, VA 23457						yelp.com/biz/expert-house-movers-virginia-beach
EMC Reliable Movers	(757) 589-2817	Hampton Roads & Long Distance MovesVirginia Beach, VA		emcreliablemovers.com				yelp.com/biz/emc-reliable-movers-virginia-beach
Ace House Movers Inc	(757) 588-0670	1353 Lakeside RdVirginia Beach, VA 23455						yelp.com/biz/ace-house-movers-inc-virginia-beach
Atlantic Beach Movers Inc	(757) 228-5090	3845 Bonney RdSte 112Virginia Beach, VA 23452		atlanticbeachmovers.com		Mon-Fri 8 am - 5 pmSat 8 am - 4 pm		yelp.com/biz/atlantic-beach-movers-inc-virginia-beach
PODS Moving & Storage	(757) 545-7220	4816 Pods WayChesapeake, VA 23320Serving Chesapeake and surrounding area	1	pods.com/virginia-beach.aspx	Accepts Credit Cards:Yes	Mon-Fri 9 am - 5 pmSat 9 am - 4 pm	4	yelp.com/biz/pods-moving-and-storage-chesapeake
AAAA Self Storage & Moving	(757) 932-6454	110 E 22nd StNorfolk, VA 23517	1	aaaaselfstorage.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 5:30 pm	5	yelp.com/biz/aaaa-self-storage-and-moving-norfolk
Harrisons Moving & Storage	(757) 247-3240	814 Childs AveHampton, VA 23661	1				1	yelp.com/biz/harrisons-moving-and-storage-hampton
Virginia Beach Movers	(888) 485-0505	4876 Princess Anne RoadVirginia Beach, VA 23462	1	virginia-beach-movers.net			1	yelp.com/biz/virginia-beach-movers-virginia-beach-2
A Friendly & Affordable Mover	(757) 689-0935	3424 Chandler Creek RdSte 102Virginia Beach, VA 23453Serving Virginia Beach and surrounding area	2	lovemymover.com	Accepts Credit Cards:Yes	Mon-Fri 8 am - 5 pmSat 8 am - 2 pm	3	yelp.com/biz/a-friendly-and-affordable-mover-virginia-beach
Absolute Moving Company	(757) 486-8001	2858 Crusader CirSte 103Virginia Beach, VA 23454	2	absolutemovingcompany.com	Accepts Credit Cards:Yes	Mon-Sun 9 am - 5 pm	5	yelp.com/biz/absolute-moving-company-virginia-beach
Harrison's Moving & Storage Co. Inc.	(757) 490-0396	221 Dorset AveVirginia Beach, VA 23462	3	harrisonsmoving.com	Accepts Credit Cards:Yes		2.5	yelp.com/biz/harrisons-moving-and-storage-co-inc-virginia-beach
B And J Moving	(757) 576-1290	1912 Redgate DrPortsmouth, VA 23702	1	bandjmoving.com	Accepts Credit Cards:Yes		5	yelp.com/biz/b-and-j-moving-portsmouth
Scott's Moving & Labor Services	(757) 737-4813	3940 Lantana PlVirginia Beach, VA 23456	1	scottsmovingandlaborservices.com			1	yelp.com/biz/scotts-moving-and-labor-services-virginia-beach
Birdneck Self Storage	(757) 428-3500	1195 Bells RdVirginia Beach, VA 23454						yelp.com/biz/birdneck-self-storage-virginia-beach
Budget Rent A Car System Inc	(757) 428-4078	1658 Virginia Beach BlvdVirginia Beach, VA 23454						yelp.com/biz/budget-rent-a-car-system-inc-virginia-beach-2
Nationwide Transport Services	(877) 312-3439	4876-118 Princess Anne RdVirginia Beach, VA 23462		nationwidetransportservices.com				yelp.com/biz/nationwide-transport-services-virginia-beach
Myselfmove	(866) 266-8371	3424 Chandler Creek RdVirginia Beach, VA 23453		myselfmoveusa.com				yelp.com/biz/myselfmove-virginia-beach
Bos Enterprises	(757) 463-3363	1388 Taylor Farm RdVirginia Beach, VA 23453		bosenterprisesinc.com				yelp.com/biz/bos-enterprises-virginia-beach
Budget Rent A Car System Inc	(757) 495-8638	4400 Princess Anne RdVirginia Beach, VA 23462						yelp.com/biz/budget-rent-a-car-system-inc-virginia-beach-3
Agent For Allied Van Lines	(757) 549-6683	4545 South BlvdVirginia Beach, VA 23452						yelp.com/biz/agent-for-allied-van-lines-virginia-beach
Aspinwall Security Storage & Van Co	(757) 499-5951	4545 South BlvdVirginia Beach, VA 23452						yelp.com/biz/aspinwall-security-storage-and-van-co-virginia-beach
Armadillo Mini Storage	(757) 340-1747	2432 Virginia Beach BlvdVirginia Beach, VA 23454						yelp.com/biz/armadillo-mini-storage-virginia-beach
Start Packing	(757) 631-1000	588 Central DrVirginia Beach, VA 23454						yelp.com/biz/start-packing-virginia-beach
Bekins Agent	(757) 466-9351	5827 Curlew DrNorfolk, VA 23502	2				1	yelp.com/biz/bekins-agent-norfolk
All American Transfer Co	(757) 486-5313	509 Shakespeare DrVirginia Beach, VA 23452						yelp.com/biz/all-american-transfer-co-virginia-beach
U-Haul Moving & Storage	(757) 723-6427	205 W Mercury BlvdHampton, VA 23669	1	uhaul.com			3	yelp.com/biz/u-haul-moving-and-storage-hampton
Caring Transitions of Hampton Roads	(757) 965-5983	229 South Rosemount RdVirginia Beach, VA 23452		movinganddownsizing.com				yelp.com/biz/caring-transitions-of-hampton-roads-virginia-beach
Priority Moving & Storage	(757) 464-5177	1209 Baker RdSte 514Virginia Beach, VA 23455		prioritymovingonline.com		Mon 8 am - 8 pm		yelp.com/biz/priority-moving-and-storage-virginia-beach
Best Family Moving & Storage	(757) 449-6320	Virginia Beach, VA 23464		bestfamilymovinglive.com		Mon-Sun 7 am - 7 pm		yelp.com/biz/best-family-moving-and-storage-virginia-beach
AAAA Self Storage & Moving	(757) 932-6422	1940 Kempsville RdVirginia Beach, VA 23464		aaaaselfstorage.com/location/66/vi…	Accepts Credit Cards:Yes	Mon-Fri 9 am - 5:30 pmSat 8 am - 4 pmSun 10 am - 3 pm		yelp.com/biz/aaaa-self-storage-and-moving-virginia-beach
Mc Coy's Right Away Moving	(757) 428-8932	2547 Princess Anne RdVirginia Beach, VA 23456						yelp.com/biz/mc-coys-right-away-moving-virginia-beach
McCoys Right Away Moving	(757) 428-8932	2547 Princess Anne RdVirginia Beach, VA 23456						yelp.com/biz/mccoys-right-away-moving-virginia-beach
Movers Virginia Beach	(757) 276-1383	609 Lynnhaven PkwySte #206Virginia Beach, VA 23452						yelp.com/biz/movers-virginia-beach-virginia-beach
Lewis Movers	(757) 499-4452	PO Box 61124Virginia Beach, VA 23466						yelp.com/biz/lewis-movers-virginia-beach
AAAA Self Storage	(757) 460-3595	4656 Honeygrove RdVirginia Beach, VA 23455		aaaaselfstorage.com	Accepts Credit Cards:Yes	Mon-Sat 9 am - 5 pm		yelp.com/biz/aaaa-self-storage-virginia-beach-11
Southside Moving & Storage	(757) 234-7080	1533 Harpers RdVirginia Beach, VA 23454Serving Virginia Beach and surrounding area		southsidemoving.com	Accepts Credit Cards:Yes			yelp.com/biz/southside-moving-and-storage-virginia-beach
AAAA Self Storage & Moving	(757) 422-1232	1332 Virginia Beach BlvdVirginia Beach, VA 23454		aaaaselfstorage.com/location/82/vi…	Accepts Credit Cards:Yes	Mon-Fri 9 am - 5:30 pmSat 9 am - 5 pmSun 9 am - 1 pm		yelp.com/biz/aaaa-self-storage-and-moving-virginia-beach-3
Hercules Moving	(757) 320-2329	4721 Post Oak DrVirginia Beach, VA 23464		movingcompanyvirginiabeach.org	Accepts Credit Cards:Yes			yelp.com/biz/hercules-moving-virginia-beach
Smart Move Delivery	(757) 416-7293	2425 Bowland Pkwy Ste 110Virginia Beach, VA 23454						yelp.com/biz/smart-move-delivery-virginia-beach
Absolute Moving Company	(757) 486-8001	2625 Production Rd Ste 102Virginia Beach, VA 23454		absolutemovingcompany.com				yelp.com/biz/absolute-moving-company-virginia-beach-2
Two Men and a Truck	(757) 335-6514	543 Central DrSte 250Virginia Beach, VA 23454		twomenvirginiabeach.com/home		Mon-Fri 8 am - 5 pmSat 8 am - 1 pm		yelp.com/biz/two-men-and-a-truck-virginia-beach-2
Hercules Moving	(757) 409-6683	4876 Princess Anne RdVirginia Beach, VA 23462	2	herculesmovingva.net	Accepts Credit Cards:Yes		3	yelp.com/biz/hercules-moving-virginia-beach-3
Get It Moved, LLC	(757) 214-2843	1409 High Noon PlVirginia Beach, VA 23462Serving Virginia Beach and surrounding area		getitmoved.webs.com	Accepts Credit Cards:Yes	Mon-Sun 5 am - 11 pm		yelp.com/biz/get-it-moved-llc-virginia-beach
Virginia Beach Movers	(757) 251-9191	1186 Jensen DrVirginia Beach, VA 23451		virginia-beach-movers.net				yelp.com/biz/virginia-beach-movers-virginia-beach
Aaaa Self Storage	(757) 368-4504	3212 Dam Neck RdVirginia Beach, VA 23453		aaaaselfstorage.com		Mon-Fri 9 am - 5:30 pmSat 8 am - 4 pmSun 10 am - 3 pm		yelp.com/biz/aaaa-self-storage-virginia-beach-12
U-Haul	(757) 463-1877	140 S PlzVirginia Beach, VA 23452		uhaul.com	Accepts Credit Cards:Yes	Mon-Thu, Sat 7 am - 7 pmFri 7 am - 8 pmSun 9 am - 5 pm		yelp.com/biz/u-haul-virginia-beach-3
Covan World-Wide Moving Inc	(757) 857-0101	3325 Croft StNorfolk, VA 23513	1	covan.com			1	yelp.com/biz/covan-world-wide-moving-inc-norfolk
Thomas Bros Moving	(757) 631-7774	533 Holbrook RdVirginia Beach, VA 23452Serving Virginia Beach and surrounding area				Mon-Sun 9 am - 5 pm		yelp.com/biz/thomas-bros-moving-virginia-beach
Are You Moving	(757) 828-6603	3845 Bonney RdVirginia Beach, VA 23452Serving Virginia Beach and surrounding area	1	areyoumovingVA.com	Accepts Credit Cards:Yes	Mon-Sun 7 am - 7 pm	5	yelp.com/biz/are-you-moving-virginia-beach
